Date,High,Close_1,Open_1,High_1,Low_1,Vol_1,Change_1,Close_2,Open_2,High_2,Low_2,Vol_2,Change_2,Close_3,Open_3,High_3,Low_3,Vol_3,Change_3,Close_4,Open_4,High_4,Low_4,Vol_4,Change_4,Close_5,Open_5,High_5,Low_5,Vol_5,Change_5
13/11/2020,477.78,462.56,463.33,469.57,452.44,9330000,-0.17,463.33,450.26,476.08,449.51,15130000,2.91,450.22,444.38,454.43,439.50,20760000,1.33,444.33,454.55,458.51,434.95,28850000,-2.28,454.68,435.39,460.09,432.44,4820000,4.43
12/11/2020,469.57,463.33,450.26,476.08,449.51,15130000,2.91,450.22,444.38,454.43,439.50,20760000,1.33,444.33,454.55,458.51,434.95,28850000,-2.28,454.68,435.39,460.09,432.44,4820000,4.43,435.40,455.78,467.88,425.57,7780000,-4.46
11/11/2020,476.08,450.22,444.38,454.43,439.50,20760000,1.33,444.33,454.55,458.51,434.95,28850000,-2.28,454.68,435.39,460.09,432.44,4820000,4.43,435.40,455.78,467.88,425.57,7780000,-4.46,455.72,416.59,457.79,415.08,6530000,9.38
10/11/2020,454.43,444.33,454.55,458.51,434.95,28850000,-2.28,454.68,435.39,460.09,432.44,4820000,4.43,435.40,455.78,467.88,425.57,7780000,-4.46,455.72,416.59,457.79,415.08,6530000,9.38,416.63,402.50,419.94,396.46,7040000,3.59
9/11/2020,458.51,454.68,435.39,460.09,432.44,4820000,4.43,435.40,455.78,467.88,425.57,7780000,-4.46,455.72,416.59,457.79,415.08,6530000,9.38,416.63,402.50,419.94,396.46,7040000,3.59,402.19,388.23,407.90,377.22,6170000,3.68
8/11/2020,460.09,435.40,455.78,467.88,425.57,7780000,-4.46,455.72,416.59,457.79,415.08,6530000,9.38,416.63,402.50,419.94,396.46,7040000,3.59,402.19,388.23,407.90,377.22,6170000,3.68,387.92,383.64,389.98,370.96,6730000,1.14
7/11/2020,467.88,455.72,416.59,457.79,415.08,6530000,9.38,416.63,402.50,419.94,396.46,7040000,3.59,402.19,388.23,407.90,377.22,6170000,3.68,387.92,383.64,389.98,370.96,6730000,1.14,383.53,396.45,404.04,379.13,9430000,-3.22
6/11/2020,457.79,416.63,402.50,419.94,396.46,7040000,3.59,402.19,388.23,407.90,377.22,6170000,3.68,387.92,383.64,389.98,370.96,6730000,1.14,383.53,396.45,404.04,379.13,9430000,-3.22,396.29,386.36,397.32,384.94,5520000,2.55
5/11/2020,419.94,402.19,388.23,407.90,377.22,6170000,3.68,387.92,383.64,389.98,370.96,6730000,1.14,383.53,396.45,404.04,379.13,9430000,-3.22,396.29,386.36,397.32,384.94,5520000,2.55,386.42,382.81,394.01,380.53,6420000,1.05
4/11/2020,407.90,387.92,383.64,389.98,370.96,6730000,1.14,383.53,396.45,404.04,379.13,9430000,-3.22,396.29,386.36,397.32,384.94,5520000,2.55,386.42,382.81,394.01,380.53,6420000,1.05,382.41,387.16,391.98,374.36,2810000,-1.12
3/11/2020,389.98,383.53,396.45,404.04,379.13,9430000,-3.22,396.29,386.36,397.32,384.94,5520000,2.55,386.42,382.81,394.01,380.53,6420000,1.05,382.41,387.16,391.98,374.36,2810000,-1.12,386.76,388.25,393.33,381.53,3040000,-0.36
2/11/2020,404.04,396.29,386.36,397.32,384.94,5520000,2.55,386.42,382.81,394.01,380.53,6420000,1.05,382.41,387.16,391.98,374.36,2810000,-1.12,386.76,388.25,393.33,381.53,3040000,-0.36,388.14,403.11,408.10,381.51,9960000,-3.72
1/11/2020,397.32,386.42,382.81,394.01,380.53,6420000,1.05,382.41,387.16,391.98,374.36,2810000,-1.12,386.76,388.25,393.33,381.53,3040000,-0.36,388.14,403.11,408.10,381.51,9960000,-3.72,403.15,393.93,409.85,390.92,6290000,2.29
31/10/2020,394.01,382.41,387.16,391.98,374.36,2810000,-1.12,386.76,388.25,393.33,381.53,3040000,-0.36,388.14,403.11,408.10,381.51,9960000,-3.72,403.15,393.93,409.85,390.92,6290000,2.29,394.11,406.45,410.41,383.21,9060000,-2.95
30/10/2020,391.98,386.76,388.25,393.33,381.53,3040000,-0.36,388.14,403.11,408.10,381.51,9960000,-3.72,403.15,393.93,409.85,390.92,6290000,2.29,394.11,406.45,410.41,383.21,9060000,-2.95,406.09,412.44,417.07,403.95,3050000,-1.42
29/10/2020,393.33,388.14,403.11,408.10,381.51,9960000,-3.72,403.15,393.93,409.85,390.92,6290000,2.29,394.11,406.45,410.41,383.21,9060000,-2.95,406.09,412.44,417.07,403.95,3050000,-1.42,411.92,408.59,416.28,407.74,2680000,0.83
28/10/2020,408.10,403.15,393.93,409.85,390.92,6290000,2.29,394.11,406.45,410.41,383.21,9060000,-2.95,406.09,412.44,417.07,403.95,3050000,-1.42,411.92,408.59,416.28,407.74,2680000,0.83,408.52,414.12,419.11,402.91,8180000,-1.34
27/10/2020,409.85,394.11,406.45,410.41,383.21,9060000,-2.95,406.09,412.44,417.07,403.95,3050000,-1.42,411.92,408.59,416.28,407.74,2680000,0.83,408.52,414.12,419.11,402.91,8180000,-1.34,414.05,391.39,420.12,391.21,12650000,5.84
26/10/2020,410.41,406.09,412.44,417.07,403.95,3050000,-1.42,411.92,408.59,416.28,407.74,2680000,0.83,408.52,414.12,419.11,402.91,8180000,-1.34,414.05,391.39,420.12,391.21,12650000,5.84,391.20,368.53,400.36,368.06,13610000,6.20
25/10/2020,417.07,411.92,408.59,416.28,407.74,2680000,0.83,408.52,414.12,419.11,402.91,8180000,-1.34,414.05,391.39,420.12,391.21,12650000,5.84,391.20,368.53,400.36,368.06,13610000,6.20,368.35,379.03,380.14,367.16,7460000,-2.86
24/10/2020,416.28,408.52,414.12,419.11,402.91,8180000,-1.34,414.05,391.39,420.12,391.21,12650000,5.84,391.20,368.53,400.36,368.06,13610000,6.20,368.35,379.03,380.14,367.16,7460000,-2.86,379.19,377.85,383.97,372.72,6850000,0.37
23/10/2020,419.11,414.05,391.39,420.12,391.21,12650000,5.84,391.20,368.53,400.36,368.06,13610000,6.20,368.35,379.03,380.14,367.16,7460000,-2.86,379.19,377.85,383.97,372.72,6850000,0.37,377.81,368.61,378.49,367.54,4680000,2.49
22/10/2020,420.12,391.20,368.53,400.36,368.06,13610000,6.20,368.35,379.03,380.14,367.16,7460000,-2.86,379.19,377.85,383.97,372.72,6850000,0.37,377.81,368.61,378.49,367.54,4680000,2.49,368.63,365.08,369.94,363.18,4980000,0.95
21/10/2020,400.36,368.35,379.03,380.14,367.16,7460000,-2.86,379.19,377.85,383.97,372.72,6850000,0.37,377.81,368.61,378.49,367.54,4680000,2.49,368.63,365.08,369.94,363.18,4980000,0.95,365.17,377.60,379.60,362.65,7590000,-3.25
20/10/2020,380.14,379.19,377.85,383.97,372.72,6850000,0.37,377.81,368.61,378.49,367.54,4680000,2.49,368.63,365.08,369.94,363.18,4980000,0.95,365.17,377.60,379.60,362.65,7590000,-3.25,377.45,378.96,380.77,370.39,7930000,-0.45
19/10/2020,383.97,377.81,368.61,378.49,367.54,4680000,2.49,368.63,365.08,369.94,363.18,4980000,0.95,365.17,377.60,379.60,362.65,7590000,-3.25,377.45,378.96,380.77,370.39,7930000,-0.45,379.15,381.13,387.11,373.62,8080000,-0.55
18/10/2020,378.49,368.63,365.08,369.94,363.18,4980000,0.95,365.17,377.60,379.60,362.65,7590000,-3.25,377.45,378.96,380.77,370.39,7930000,-0.45,379.15,381.13,387.11,373.62,8080000,-0.55,381.23,386.64,387.06,374.57,7920000,-1.41
17/10/2020,369.94,365.17,377.60,379.60,362.65,7590000,-3.25,377.45,378.96,380.77,370.39,7930000,-0.45,379.15,381.13,387.11,373.62,8080000,-0.55,381.23,386.64,387.06,374.57,7920000,-1.41,386.68,374.39,394.58,366.05,10390000,3.34
16/10/2020,379.60,377.45,378.96,380.77,370.39,7930000,-0.45,379.15,381.13,387.11,373.62,8080000,-0.55,381.23,386.64,387.06,374.57,7920000,-1.41,386.68,374.39,394.58,366.05,10390000,3.34,374.19,370.28,377.27,369.23,5220000,1.09
15/10/2020,380.77,379.15,381.13,387.11,373.62,8080000,-0.55,381.23,386.64,387.06,374.57,7920000,-1.41,386.68,374.39,394.58,366.05,10390000,3.34,374.19,370.28,377.27,369.23,5220000,1.09,370.16,365.25,377.97,364.57,7170000,1.34
14/10/2020,387.11,381.23,386.64,387.06,374.57,7920000,-1.41,386.68,374.39,394.58,366.05,10390000,3.34,374.19,370.28,377.27,369.23,5220000,1.09,370.16,365.25,377.97,364.57,7170000,1.34,365.28,350.71,368.19,347.82,7850000,4.12
13/10/2020,387.06,386.68,374.39,394.58,366.05,10390000,3.34,374.19,370.28,377.27,369.23,5220000,1.09,370.16,365.25,377.97,364.57,7170000,1.34,365.28,350.71,368.19,347.82,7850000,4.12,350.83,341.66,352.95,334.79,6850000,2.74
12/10/2020,394.58,374.19,370.28,377.27,369.23,5220000,1.09,370.16,365.25,377.97,364.57,7170000,1.34,365.28,350.71,368.19,347.82,7850000,4.12,350.83,341.66,352.95,334.79,6850000,2.74,341.48,340.59,342.68,334.11,5770000,0.26
11/10/2020,377.27,370.16,365.25,377.97,364.57,7170000,1.34,365.28,350.71,368.19,347.82,7850000,4.12,350.83,341.66,352.95,334.79,6850000,2.74,341.48,340.59,342.68,334.11,5770000,0.26,340.61,353.53,354.90,337.21,7320000,-3.59
10/10/2020,377.97,365.28,350.71,368.19,347.82,7850000,4.12,350.83,341.66,352.95,334.79,6850000,2.74,341.48,340.59,342.68,334.11,5770000,0.26,340.61,353.53,354.90,337.21,7320000,-3.59,353.28,352.69,354.86,348.76,4960000,0.16
9/10/2020,368.19,350.83,341.66,352.95,334.79,6850000,2.74,341.48,340.59,342.68,334.11,5770000,0.26,340.61,353.53,354.90,337.21,7320000,-3.59,353.28,352.69,354.86,348.76,4960000,0.16,352.73,345.60,353.97,344.03,4770000,2.06
8/10/2020,352.95,341.48,340.59,342.68,334.11,5770000,0.26,340.61,353.53,354.90,337.21,7320000,-3.59,353.28,352.69,354.86,348.76,4960000,0.16,352.73,345.60,353.97,344.03,4770000,2.06,345.60,345.78,351.04,343.74,4480000,-0.02
7/10/2020,342.68,340.61,353.53,354.90,337.21,7320000,-3.59,353.28,352.69,354.86,348.76,4960000,0.16,352.73,345.60,353.97,344.03,4770000,2.06,345.60,345.78,351.04,343.74,4480000,-0.02,345.68,353.06,353.61,335.91,7270000,-2.09
6/10/2020,354.90,353.28,352.69,354.86,348.76,4960000,0.16,352.73,345.60,353.97,344.03,4770000,2.06,345.60,345.78,351.04,343.74,4480000,-0.02,345.68,353.06,353.61,335.91,7270000,-2.09,353.07,359.50,369.10,345.66,7930000,-1.76
5/10/2020,354.86,352.73,345.60,353.97,344.03,4770000,2.06,345.60,345.78,351.04,343.74,4480000,-0.02,345.68,353.06,353.61,335.91,7270000,-2.09,353.07,359.50,369.10,345.66,7930000,-1.76,359.39,359.77,360.94,352.81,5430000,-0.13
4/10/2020,353.97,345.60,345.78,351.04,343.74,4480000,-0.02,345.68,353.06,353.61,335.91,7270000,-2.09,353.07,359.50,369.10,345.66,7930000,-1.76,359.39,359.77,360.94,352.81,5430000,-0.13,359.86,353.97,360.66,351.48,6260000,1.63
3/10/2020,351.04,345.68,353.06,353.61,335.91,7270000,-2.09,353.07,359.50,369.10,345.66,7930000,-1.76,359.39,359.77,360.94,352.81,5430000,-0.13,359.86,353.97,360.66,351.48,6260000,1.63,354.08,357.42,367.63,352.57,7770000,-0.88
2/10/2020,353.61,353.07,359.50,369.10,345.66,7930000,-1.76,359.39,359.77,360.94,352.81,5430000,-0.13,359.86,353.97,360.66,351.48,6260000,1.63,354.08,357.42,367.63,352.57,7770000,-0.88,357.23,354.26,362.00,347.51,6350000,0.84
1/10/2020,369.10,359.39,359.77,360.94,352.81,5430000,-0.13,359.86,353.97,360.66,351.48,6260000,1.63,354.08,357.42,367.63,352.57,7770000,-0.88,357.23,354.26,362.00,347.51,6350000,0.84,354.25,351.62,355.87,346.95,6480000,0.75
30/9/2020,360.94,359.86,353.97,360.66,351.48,6260000,1.63,354.08,357.42,367.63,352.57,7770000,-0.88,357.23,354.26,362.00,347.51,6350000,0.84,354.25,351.62,355.87,346.95,6480000,0.75,351.63,349.13,357.80,338.01,8470000,0.70
29/9/2020,360.66,354.08,357.42,367.63,352.57,7770000,-0.88,357.23,354.26,362.00,347.51,6350000,0.84,354.25,351.62,355.87,346.95,6480000,0.75,351.63,349.13,357.80,338.01,8470000,0.70,349.17,319.97,352.60,317.27,9400000,9.13
28/9/2020,367.63,357.23,354.26,362.00,347.51,6350000,0.84,354.25,351.62,355.87,346.95,6480000,0.75,351.63,349.13,357.80,338.01,8470000,0.70,349.17,319.97,352.60,317.27,9400000,9.13,319.95,343.96,344.12,315.54,13880000,-7.00
27/9/2020,362.00,354.25,351.62,355.87,346.95,6480000,0.75,351.63,349.13,357.80,338.01,8470000,0.70,349.17,319.97,352.60,317.27,9400000,9.13,319.95,343.96,344.12,315.54,13880000,-7.00,344.03,341.32,346.19,336.15,9290000,0.80
26/9/2020,355.87,351.63,349.13,357.80,338.01,8470000,0.70,349.17,319.97,352.60,317.27,9400000,9.13,319.95,343.96,344.12,315.54,13880000,-7.00,344.03,341.32,346.19,336.15,9290000,0.80,341.30,371.09,375.34,331.41,11410000,-8.04
25/9/2020,357.80,349.17,319.97,352.60,317.27,9400000,9.13,319.95,343.96,344.12,315.54,13880000,-7.00,344.03,341.32,346.19,336.15,9290000,0.80,341.30,371.09,375.34,331.41,11410000,-8.04,371.12,385.33,385.39,365.48,7300000,-3.67
24/9/2020,352.60,319.95,343.96,344.12,315.54,13880000,-7.00,344.03,341.32,346.19,336.15,9290000,0.80,341.30,371.09,375.34,331.41,11410000,-8.04,371.12,385.33,385.39,365.48,7300000,-3.67,385.25,384.25,386.99,377.63,6740000,0.27
23/9/2020,344.12,344.03,341.32,346.19,336.15,9290000,0.80,341.30,371.09,375.34,331.41,11410000,-8.04,371.12,385.33,385.39,365.48,7300000,-3.67,385.25,384.25,386.99,377.63,6740000,0.27,384.20,389.37,392.21,375.81,8950000,-1.23
22/9/2020,346.19,341.30,371.09,375.34,331.41,11410000,-8.04,371.12,385.33,385.39,365.48,7300000,-3.67,385.25,384.25,386.99,377.63,6740000,0.27,384.20,389.37,392.21,375.81,8950000,-1.23,388.97,364.75,393.96,363.54,12850000,6.60
21/9/2020,375.34,371.12,385.33,385.39,365.48,7300000,-3.67,385.25,384.25,386.99,377.63,6740000,0.27,384.20,389.37,392.21,375.81,8950000,-1.23,388.97,364.75,393.96,363.54,12850000,6.60,364.88,363.91,372.88,355.18,9060000,0.24
20/9/2020,385.39,385.25,384.25,386.99,377.63,6740000,0.27,384.20,389.37,392.21,375.81,8950000,-1.23,388.97,364.75,393.96,363.54,12850000,6.60,364.88,363.91,372.88,355.18,9060000,0.24,364.01,376.70,381.67,362.40,9060000,-3.37
19/9/2020,386.99,384.20,389.37,392.21,375.81,8950000,-1.23,388.97,364.75,393.96,363.54,12850000,6.60,364.88,363.91,372.88,355.18,9060000,0.24,364.01,376.70,381.67,362.40,9060000,-3.37,376.70,365.89,383.99,357.54,10340000,3.01
18/9/2020,392.21,388.97,364.75,393.96,363.54,12850000,6.60,364.88,363.91,372.88,355.18,9060000,0.24,364.01,376.70,381.67,362.40,9060000,-3.37,376.70,365.89,383.99,357.54,10340000,3.01,365.71,388.06,389.51,353.85,10380000,-5.74
17/9/2020,393.96,364.88,363.91,372.88,355.18,9060000,0.24,364.01,376.70,381.67,362.40,9060000,-3.37,376.70,365.89,383.99,357.54,10340000,3.01,365.71,388.06,389.51,353.85,10380000,-5.74,387.98,373.74,388.12,366.05,11490000,3.82
16/9/2020,372.88,364.01,376.70,381.67,362.40,9060000,-3.37,376.70,365.89,383.99,357.54,10340000,3.01,365.71,388.06,389.51,353.85,10380000,-5.74,387.98,373.74,388.12,366.05,11490000,3.82,373.72,367.89,374.41,356.38,12530000,1.58
15/9/2020,381.67,376.70,365.89,383.99,357.54,10340000,3.01,365.71,388.06,389.51,353.85,10380000,-5.74,387.98,373.74,388.12,366.05,11490000,3.82,373.72,367.89,374.41,356.38,12530000,1.58,367.92,351.10,376.92,350.86,16500000,4.79
14/9/2020,383.99,365.71,388.06,389.51,353.85,10380000,-5.74,387.98,373.74,388.12,366.05,11490000,3.82,373.72,367.89,374.41,356.38,12530000,1.58,367.92,351.10,376.92,350.86,16500000,4.79,351.10,337.46,358.33,331.12,14070000,4.04
13/9/2020,389.51,387.98,373.74,388.12,366.05,11490000,3.82,373.72,367.89,374.41,356.38,12530000,1.58,367.92,351.10,376.92,350.86,16500000,4.79,351.10,337.46,358.33,331.12,14070000,4.04,337.46,352.06,355.69,326.66,18980000,-4.15
12/9/2020,388.12,373.72,367.89,374.41,356.38,12530000,1.58,367.92,351.10,376.92,350.86,16500000,4.79,351.10,337.46,358.33,331.12,14070000,4.04,337.46,352.06,355.69,326.66,18980000,-4.15,352.06,353.49,357.33,325.47,21690000,-0.40
11/9/2020,374.41,367.92,351.10,376.92,350.86,16500000,4.79,351.10,337.46,358.33,331.12,14070000,4.04,337.46,352.06,355.69,326.66,18980000,-4.15,352.06,353.49,357.33,325.47,21690000,-0.40,353.49,334.91,358.09,316.69,20130000,5.55
10/9/2020,376.92,351.10,337.46,358.33,331.12,14070000,4.04,337.46,352.06,355.69,326.66,18980000,-4.15,352.06,353.49,357.33,325.47,21690000,-0.40,353.49,334.91,358.09,316.69,20130000,5.55,334.91,385.94,394.12,314.13,35320000,-13.22
9/9/2020,358.33,337.46,352.06,355.69,326.66,18980000,-4.15,352.06,353.49,357.33,325.47,21690000,-0.40,353.49,334.91,358.09,316.69,20130000,5.55,334.91,385.94,394.12,314.13,35320000,-13.22,385.94,381.97,399.58,368.22,25200000,1.04
8/9/2020,355.69,352.06,353.49,357.33,325.47,21690000,-0.40,353.49,334.91,358.09,316.69,20130000,5.55,334.91,385.94,394.12,314.13,35320000,-13.22,385.94,381.97,399.58,368.22,25200000,1.04,381.97,439.14,466.40,376.99,33590000,-13.01
7/9/2020,357.33,353.49,334.91,358.09,316.69,20130000,5.55,334.91,385.94,394.12,314.13,35320000,-13.22,385.94,381.97,399.58,368.22,25200000,1.04,381.97,439.14,466.40,376.99,33590000,-13.01,439.08,475.72,480.96,423.26,30140000,-7.72
6/9/2020,358.09,334.91,385.94,394.12,314.13,35320000,-13.22,385.94,381.97,399.58,368.22,25200000,1.04,381.97,439.14,466.40,376.99,33590000,-13.01,439.08,475.72,480.96,423.26,30140000,-7.72,475.80,433.89,488.24,429.65,10420000,9.66
5/9/2020,394.12,385.94,381.97,399.58,368.22,25200000,1.04,381.97,439.14,466.40,376.99,33590000,-13.01,439.08,475.72,480.96,423.26,30140000,-7.72,475.80,433.89,488.24,429.65,10420000,9.66,433.90,428.81,438.71,418.35,7890000,1.18
4/9/2020,399.58,381.97,439.14,466.40,376.99,33590000,-13.01,439.08,475.72,480.96,423.26,30140000,-7.72,475.80,433.89,488.24,429.65,10420000,9.66,433.90,428.81,438.71,418.35,7890000,1.18,428.86,398.80,429.59,398.47,6670000,7.54
3/9/2020,466.40,439.08,475.72,480.96,423.26,30140000,-7.72,475.80,433.89,488.24,429.65,10420000,9.66,433.90,428.81,438.71,418.35,7890000,1.18,428.86,398.80,429.59,398.47,6670000,7.54,398.80,395.32,405.53,391.97,5230000,0.93
2/9/2020,480.96,475.80,433.89,488.24,429.65,10420000,9.66,433.90,428.81,438.71,418.35,7890000,1.18,428.86,398.80,429.59,398.47,6670000,7.54,398.80,395.32,405.53,391.97,5230000,0.93,395.11,383.16,397.64,379.80,6160000,3.13
1/9/2020,488.24,433.90,428.81,438.71,418.35,7890000,1.18,428.86,398.80,429.59,398.47,6670000,7.54,398.80,395.32,405.53,391.97,5230000,0.93,395.11,383.16,397.64,379.80,6160000,3.13,383.11,385.96,396.48,372.53,7030000,-0.74
31/8/2020,438.71,428.86,398.80,429.59,398.47,6670000,7.54,398.80,395.32,405.53,391.97,5230000,0.93,395.11,383.16,397.64,379.80,6160000,3.13,383.11,385.96,396.48,372.53,7030000,-0.74,385.96,383.16,392.61,377.63,6690000,0.72
30/8/2020,429.59,398.80,395.32,405.53,391.97,5230000,0.93,395.11,383.16,397.64,379.80,6160000,3.13,383.11,385.96,396.48,372.53,7030000,-0.74,385.96,383.16,392.61,377.63,6690000,0.72,383.20,407.64,409.02,370.40,8280000,-6.01
29/8/2020,405.53,395.11,383.16,397.64,379.80,6160000,3.13,383.11,385.96,396.48,372.53,7030000,-0.74,385.96,383.16,392.61,377.63,6690000,0.72,383.20,407.64,409.02,370.40,8280000,-6.01,407.70,390.81,410.17,387.62,6690000,4.40
28/8/2020,397.64,383.11,385.96,396.48,372.53,7030000,-0.74,385.96,383.16,392.61,377.63,6690000,0.72,383.20,407.64,409.02,370.40,8280000,-6.01,407.70,390.81,410.17,387.62,6690000,4.40,390.50,395.56,396.96,383.42,5360000,-1.28
27/8/2020,396.48,385.96,383.16,392.61,377.63,6690000,0.72,383.20,407.64,409.02,370.40,8280000,-6.01,407.70,390.81,410.17,387.62,6690000,4.40,390.50,395.56,396.96,383.42,5360000,-1.28,395.56,388.06,396.87,379.96,6730000,1.95
26/8/2020,392.61,383.20,407.64,409.02,370.40,8280000,-6.01,407.70,390.81,410.17,387.62,6690000,4.40,390.50,395.56,396.96,383.42,5360000,-1.28,395.56,388.06,396.87,379.96,6730000,1.95,387.99,416.05,418.72,385.21,7620000,-6.74
25/8/2020,409.02,407.70,390.81,410.17,387.62,6690000,4.40,390.50,395.56,396.96,383.42,5360000,-1.28,395.56,388.06,396.87,379.96,6730000,1.95,387.99,416.05,418.72,385.21,7620000,-6.74,416.05,407.39,418.92,402.80,6230000,2.11
24/8/2020,410.17,390.50,395.56,396.96,383.42,5360000,-1.28,395.56,388.06,396.87,379.96,6730000,1.95,387.99,416.05,418.72,385.21,7620000,-6.74,416.05,407.39,418.92,402.80,6230000,2.11,407.44,422.10,426.65,394.51,8440000,-3.49
23/8/2020,396.96,395.56,388.06,396.87,379.96,6730000,1.95,387.99,416.05,418.72,385.21,7620000,-6.74,416.05,407.39,418.92,402.80,6230000,2.11,407.44,422.10,426.65,394.51,8440000,-3.49,422.16,430.63,433.65,415.45,8180000,-1.95
22/8/2020,396.87,387.99,416.05,418.72,385.21,7620000,-6.74,416.05,407.39,418.92,402.80,6230000,2.11,407.44,422.10,426.65,394.51,8440000,-3.49,422.16,430.63,433.65,415.45,8180000,-1.95,430.56,433.62,444.86,420.71,7830000,-0.71
21/8/2020,418.72,416.05,407.39,418.92,402.80,6230000,2.11,407.44,422.10,426.65,394.51,8440000,-3.49,422.16,430.63,433.65,415.45,8180000,-1.95,430.56,433.62,444.86,420.71,7830000,-0.71,433.63,432.22,436.58,413.22,7020000,0.34
20/8/2020,418.92,407.44,422.10,426.65,394.51,8440000,-3.49,422.16,430.63,433.65,415.45,8180000,-1.95,430.56,433.62,444.86,420.71,7830000,-0.71,433.63,432.22,436.58,413.22,7020000,0.34,432.18,438.04,442.70,428.75,7270000,-1.34
19/8/2020,426.65,422.16,430.63,433.65,415.45,8180000,-1.95,430.56,433.62,444.86,420.71,7830000,-0.71,433.63,432.22,436.58,413.22,7020000,0.34,432.18,438.04,442.70,428.75,7270000,-1.34,438.03,424.28,443.74,418.37,8670000,3.23
18/8/2020,433.65,430.56,433.62,444.86,420.71,7830000,-0.71,433.63,432.22,436.58,413.22,7020000,0.34,432.18,438.04,442.70,428.75,7270000,-1.34,438.03,424.28,443.74,418.37,8670000,3.23,424.31,387.15,430.33,377.57,12040000,9.61
17/8/2020,444.86,433.63,432.22,436.58,413.22,7020000,0.34,432.18,438.04,442.70,428.75,7270000,-1.34,438.03,424.28,443.74,418.37,8670000,3.23,424.31,387.15,430.33,377.57,12040000,9.61,387.12,379.03,389.21,367.05,8590000,2.14
16/8/2020,436.58,432.18,438.04,442.70,428.75,7270000,-1.34,438.03,424.28,443.74,418.37,8670000,3.23,424.31,387.15,430.33,377.57,12040000,9.61,387.12,379.03,389.21,367.05,8590000,2.14,379.01,395.52,398.13,367.38,9440000,-4.18
15/8/2020,442.70,438.03,424.28,443.74,418.37,8670000,3.23,424.31,387.15,430.33,377.57,12040000,9.61,387.12,379.03,389.21,367.05,8590000,2.14,379.01,395.52,398.13,367.38,9440000,-4.18,395.53,390.22,399.05,386.45,8010000,1.36
14/8/2020,443.74,424.31,387.15,430.33,377.57,12040000,9.61,387.12,379.03,389.21,367.05,8590000,2.14,379.01,395.52,398.13,367.38,9440000,-4.18,395.53,390.22,399.05,386.45,8010000,1.36,390.23,396.78,399.93,384.31,4970000,-1.65
13/8/2020,430.33,387.12,379.03,389.21,367.05,8590000,2.14,379.01,395.52,398.13,367.38,9440000,-4.18,395.53,390.22,399.05,386.45,8010000,1.36,390.23,396.78,399.93,384.31,4970000,-1.65,396.76,379.57,396.77,376.38,4940000,4.53
12/8/2020,389.21,379.01,395.52,398.13,367.38,9440000,-4.18,395.53,390.22,399.05,386.45,8010000,1.36,390.23,396.78,399.93,384.31,4970000,-1.65,396.76,379.57,396.77,376.38,4940000,4.53,379.57,394.80,398.14,366.44,8340000,-3.86
11/8/2020,398.13,395.53,390.22,399.05,386.45,8010000,1.36,390.23,396.78,399.93,384.31,4970000,-1.65,396.76,379.57,396.77,376.38,4940000,4.53,379.57,394.80,398.14,366.44,8340000,-3.86,394.83,400.80,403.18,391.67,7920000,-1.49
10/8/2020,399.05,390.23,396.78,399.93,384.31,4970000,-1.65,396.76,379.57,396.77,376.38,4940000,4.53,379.57,394.80,398.14,366.44,8340000,-3.86,394.83,400.80,403.18,391.67,7920000,-1.49,400.79,389.62,406.92,384.84,8740000,2.87
9/8/2020,399.93,396.76,379.57,396.77,376.38,4940000,4.53,379.57,394.80,398.14,366.44,8340000,-3.86,394.83,400.80,403.18,391.67,7920000,-1.49,400.79,389.62,406.92,384.84,8740000,2.87,389.62,385.86,402.01,381.30,9840000,0.99
8/8/2020,396.77,379.57,394.80,398.14,366.44,8340000,-3.86,394.83,400.80,403.18,391.67,7920000,-1.49,400.79,389.62,406.92,384.84,8740000,2.87,389.62,385.86,402.01,381.30,9840000,0.99,385.80,372.26,397.73,368.46,9920000,3.69
7/8/2020,398.14,394.83,400.80,403.18,391.67,7920000,-1.49,400.79,389.62,406.92,384.84,8740000,2.87,389.62,385.86,402.01,381.30,9840000,0.99,385.80,372.26,397.73,368.46,9920000,3.69,372.08,387.15,415.08,335.76,16380000,-3.89
6/8/2020,403.18,400.79,389.62,406.92,384.84,8740000,2.87,389.62,385.86,402.01,381.30,9840000,0.99,385.80,372.26,397.73,368.46,9920000,3.69,372.08,387.15,415.08,335.76,16380000,-3.89,387.14,346.48,392.37,343.33,11030000,11.73
5/8/2020,406.92,389.62,385.86,402.01,381.30,9840000,0.99,385.80,372.26,397.73,368.46,9920000,3.69,372.08,387.15,415.08,335.76,16380000,-3.89,387.14,346.48,392.37,343.33,11030000,11.73,346.51,334.84,349.34,329.02,8690000,3.48
4/8/2020,402.01,385.80,372.26,397.73,368.46,9920000,3.69,372.08,387.15,415.08,335.76,16380000,-3.89,387.14,346.48,392.37,343.33,11030000,11.73,346.51,334.84,349.34,329.02,8690000,3.48,334.87,317.79,341.11,314.83,9070000,5.36
3/8/2020,397.73,372.08,387.15,415.08,335.76,16380000,-3.89,387.14,346.48,392.37,343.33,11030000,11.73,346.51,334.84,349.34,329.02,8690000,3.48,334.87,317.79,341.11,314.83,9070000,5.36,317.82,316.95,324.93,312.64,8720000,0.27
2/8/2020,415.08,387.14,346.48,392.37,343.33,11030000,11.73,346.51,334.84,349.34,329.02,8690000,3.48,334.87,317.79,341.11,314.83,9070000,5.36,317.82,316.95,324.93,312.64,8720000,0.27,316.96,321.82,326.53,306.40,9910000,-1.50
